id,name,lat,lng
1884,Przyjaciół,52.415841,21.055346
1885,Pęczkowskiego,52.408649,21.057833
1888,Beniaminówka,52.418079,21.085352
1890,Sosenkowa,52.400411,21.058412
1891,Izabelińska,52.396165,21.057404
1893,Koncertowa,52.397035,21.037754
1894,Kościelna-OSP,52.390559,21.013751
1896,Marzycieli,52.396512,20.999178
1897,Gajowa,52.402110,20.992962
1898,Wolska I,52.403721,20.987825
1899,Wolska III,52.407040,20.978311
1901,Warszawa ZOO,52.263400,21.017290
1902,Warszawa Praga,52.276620,21.022880
1903,Warszawa Toruńska,52.293270,21.013520
1904,Warszawa Żerań,52.313710,20.999260
1905,Warszawa Płudy,52.333440,20.986130
1906,Warszawa Choszczówka,52.357120,20.972590
1907,Legionowo,52.400920,20.942660
1908,Legionowo Piaski,52.412200,20.942090
1909,Michałów-Reginów,52.422310,20.962140
1910,Wieliszew,52.428030,20.974430
1913,Nieporęt,52.430710,21.031810
1914,Dąbkowizna,52.423809,21.085218
1915,Radzymin,52.424206,21.176377
1928,Warszawa Targówek,52.263937,21.052800
1929,Wieliszew-Centrum,52.442786,20.994469
1930,Zegrze Południowe,52.451382,21.007561
1939,Słowackiego,52.342059,21.247176
1940,Glinianki,52.319581,21.166413
1942,Kalenica,52.352825,20.931626
1943,Bukowska,52.351413,20.925753
1944,Kępa Tarchomińska,52.348314,20.925466
1946,Hallera,52.404227,21.172182
1947,Winnica,52.340530,20.946824
1950,Morawicza,52.419195,20.730648
1951,Akacjowa,52.422838,20.726022
1952,Paderewskiego,52.427992,20.719080
1953,Wypoczynkowa,52.418292,20.889274
1954,Lipowa,52.422933,20.886522
1955,Brzozowa,52.430598,20.877202
1956,Polna,52.433347,20.872419
1957,PKP Wołomin (Laskowa),52.347623,21.239151
1958,Miejski Ośrodek Kultury,52.338086,21.210191
1959,Orszagha,52.339542,21.208397
1960,Prądzyńskiego,52.342354,21.238907
1961,Leszczyńska,52.336566,21.236532
1962,Sokola,52.333624,21.237158
1964,Urząd Miasta,52.345304,21.239741
1965,Os.Wolności,52.315270,21.162176
1966,Mazurska,52.314329,21.140873
1967,Kościuszki,52.313970,21.148331
1969,Szymańskiego,52.314567,21.174367
1970,Turowska,52.312907,21.167256
1971,Korczaka,52.312719,21.164563
1972,PKP Zielonka,52.310186,21.156147
1973,Poniatowskiego,52.308283,21.163025
1974,ks.Skorupki,52.304681,21.160614
1975,Pustelnicka,52.314151,21.129908
1976,Różana,52.311775,21.145796
1977,Ząbkowska,52.317178,21.115708
1978,Bankowa,52.291771,21.159750
1979,PKP Zielonka Bankowa,52.292194,21.155903
1980,Armii Krajowej,52.294753,21.155109
1981,Sportowa,52.324072,21.107718
1982,PKP Zielonka (Zosinek),52.311872,21.158902
1983,Wrzosowa,52.372536,21.160865
1985,Bieszczadzka,52.380201,21.162967
1986,Ręczajska,52.358585,21.298361
1988,Kwiatowa,52.409939,20.966847
1990,Nowe Grabie-Cmentarz,52.356175,21.327592
1991,Wolska II,52.405229,20.983261
1992,Akacjowa,52.393670,21.005495
1997,Wiklinowa,52.409054,20.785113
1998,Nowa,52.359849,21.167540
1999,Głowackiego,52.419333,21.183984
2001,al.Zieleniecka,52.247719,21.046928
2002,Lubelska,52.247478,21.051167
2003,Bliska,52.247084,21.057408
2004,Gocławska,52.246739,21.062456
2005,Praga-Płd.-Ratusz,52.246329,21.068907
2006,Międzyborska,52.246061,21.073340
2007,Kickiego,52.245621,21.079289
2008,Wiatraczna,52.245560,21.082530
2009,Czapelska,52.244831,21.091233
2010,Wspólna Droga,52.244099,21.094242
2011,pl.Szembeka,52.242620,21.101188
2012,Żółkiewskiego,52.241425,21.106785
2013,Kwatery Głównej,52.239726,21.114671
2014,Gocławek,52.237886,21.119064
2015,Płowiecka,52.234827,21.126012
2016,Świecka,52.232834,21.130426
2017,Edisona,52.230033,21.136972
2018,Trakt Lubelski,52.228605,21.140217
2019,Trawiasta,52.226243,21.154996
2020,Kajki,52.226026,21.160360
2021,Wierzchowskiego,52.225490,21.174800
2022,Kolonia Helenów,52.225058,21.187206
2023,Bronisława Czecha-Las,52.224794,21.195504
2024,Odrodzenia,52.221609,21.162884
2025,Alpejska-Instytut,52.217853,21.164252
2026,IX Poprzeczna,52.212720,21.166140
2027,Czatów,52.209759,21.171473
2028,Pożaryskiego,52.206191,21.175694
2029,Bursztynowa-Szpital,52.206978,21.180579
2030,Bielszowicka,52.206887,21.185681
2031,Centrum Zdrowia Dziecka,52.207365,21.191205
2032,Międzylesie,52.208298,21.196622
2033,Trzykrotki,52.208710,21.200035
2034,Wiśniowa Góra,52.210086,21.205616
2035,PKP Wawer,52.222521,21.149433
2036,Solidna,52.218916,21.153583
2037,PKP Anin,52.213449,21.159017
2038,Piechurów,52.209503,21.163045
2039,PKP Międzylesie,52.205188,21.167349
2040,Odeska,52.200192,21.172059
2041,Montażowa,52.191043,21.181191
2042,Pomologiczna,52.186011,21.186419
2043,PKP Radość,52.184286,21.188079
2044,Wielowiejska,52.179003,21.193289
2045,Szachowa,52.173151,21.199204
2046,PKP Miedzeszyn,52.170003,21.202347
2047,Prasowa,52.165321,21.207027
2048,PKP Falenica,52.161193,21.211121
2049,Czekanowska,52.163981,21.219689
2050,Przełęczy,52.169250,21.224119
2051,Napoleona Bonaparte,52.171497,21.226676
2052,Falenica,52.159477,21.203298
2053,MERA-PNEFAL,52.158439,21.197304
2054,Kosaćcowa,52.156470,21.187405
2055,Bysławska,52.155115,21.183030
2056,Krokusów,52.152343,21.187357
2057,Błota,52.149595,21.188687
2058,PKP Gocławek,52.239013,21.131730
2059,Okularowa,52.241384,21.134678
2060,Rezedowa,52.238150,21.138850
2061,Łysakowska,52.237404,21.143060
2062,Potockich,52.238333,21.147610
2064,Marysin,52.239788,21.155070
2065,Spółdzielnia Noma,52.241048,21.161315
2067,Rekrucka,52.243508,21.137612
2068,Marsa-Las,52.248074,21.143405
2069,Pocisk,52.252753,21.151553
2070,PKP Rembertów,52.255373,21.155678
2071,Rafii,52.244565,21.134134
2072,Szymańskiego,52.247719,21.132377
2073,Oraczy,52.252812,21.128333
2074,Gontarska,52.255003,21.127724
2075,rondo Granzowa,52.259624,21.126564
2076,Gwarków,52.264857,21.122074
2077,Ciepłownia Kawęczyn,52.267299,21.120793
2078,Ogrody Działkowe Kawęczyn,52.273264,21.117689
2080,Strażacka,52.258877,21.131535
2081,Żołnierska,52.260393,21.144844
2082,Kordiana,52.260065,21.154291
2083,Rembertów-Ratusz,52.258893,21.161024
2084,Przebieg,52.257109,21.166459
2085,Buławy,52.256993,21.171964
2086,Rembertów-Kolonia,52.256981,21.177176
2087,Eskulapów,52.260529,21.163296
2088,Rembertów-Akademia,52.264261,21.169116
2090,Zawodowa,52.263234,21.157175
2091,Szafarzy,52.267940,21.153120
2092,Paderewskiego,52.269882,21.150859
2093,Dziewanowska,52.271905,21.154250
2094,Szyszaków,52.273275,21.158345
2095,Listonoszy,52.274594,21.162278
2096,Wał Miedzeszyński,52.226494,21.054205
2097,Saska,52.228421,21.061843
2098,Międzynarodowa,52.229911,21.067275
2099,Kanał Gocławski,52.233033,21.074920
2100,Przyczółek Grochowski,52.235666,21.078456
2101,Poligonowa,52.236216,21.088011
2102,Zamieniecka,52.234785,21.098927
2103,CH Promenada,52.233927,21.106611
2104,Zajezdnia Ostrobramska,52.232779,21.116666
2105,Witolin,52.236275,21.112945
2106,Tarnowiecka,52.237096,21.104726
2107,Łukowska,52.238634,21.099760
2108,PKP Olszynka Grochowska,52.247780,21.106650
2109,Chłopickiego,52.245727,21.104807
2110,Osiedle Młodych,52.248395,21.097016
2111,Garwolińska,52.249936,21.091443
2112,Szaserów-Szpital,52.250229,21.087528
2113,Dwernickiego,52.248333,21.084233
2114,Mycielskiego,52.250396,21.082555
2115,RKS Orzeł,52.250421,21.078061
2116,Podskarbińska,52.249485,21.074344
2117,Mińska,52.250512,21.066443
2118,Chodakowska,52.251987,21.064924
2119,Żupnicza,52.250492,21.058950
2120,Dw.Wschodni (Lubelska),52.250296,21.052437
2121,Przeworska,52.252711,21.082849
2122,Siennicka,52.252690,21.078356
2123,Tor Kolarski,52.251935,21.073410
2124,Bukowskiego,52.230120,21.094960
2125,Cm.Ofiar Wojny,52.234507,21.158124
2126,Planetowa,52.188124,21.185248
2127,Zbaraska,52.243419,21.075250
2128,os.Wilga,52.225550,21.101142
2129,Szpital Grochowski,52.242683,21.078899
2130,os.Majdańska,52.239958,21.081632
2131,rondo Waszyngtona,52.237973,21.049968
2132,Park Skaryszewski,52.240254,21.061899
2133,Kinowa,52.241981,21.070320
2134,Grenadierów,52.243639,21.078481
2135,Walewska,52.239019,21.074632
2136,Rozłucka,52.236700,21.076461
2138,Adampolska,52.237253,21.057103
2139,Walecznych,52.234968,21.059463
2140,Stacja Krwiodawstwa,52.231651,21.061130
2141,Zwycięzców,52.233230,21.066350
2142,Brazylijska,52.230919,21.063645
2143,Afrykańska,52.225088,21.072306
2144,Wał Gocławski,52.226075,21.078744
2145,Abrahama,52.225903,21.084611
2146,Bora-Komorowskiego,52.224690,21.093344
2147,Horbaczewskiego,52.223663,21.098370
2148,Gocław,52.222140,21.102260
2149,Umińskiego,52.227090,21.093400
2150,Ateńska,52.224827,21.067015
2151,Wersalska,52.226542,21.059277
2152,Meksykańska,52.228671,21.057776
2153,Francuska,52.234531,21.053934
2154,Katowicka,52.231096,21.053841
2155,Kryniczna,52.229020,21.051540
2156,Kosodrzewiny,52.156969,21.202713
2157,Jachowicza,52.153841,21.203521
2158,Olecka,52.154272,21.209215
2159,Michalinki,52.155469,21.216139
2160,Bystrzycka,52.161493,21.214584
2161,Bartoszycka,52.162254,21.221095
2162,Wasilkowska,52.160616,21.222748
2163,Narcyzowa,52.158757,21.223785
2164,Ochocza,52.157171,21.219579
2165,Podkowy,52.159792,21.216303
2166,Nadarzyńska,52.171301,21.193704
2167,Wiesiołka,52.172034,21.186975
2168,Majerankowa,52.172371,21.181679
2169,Tawułkowa,52.172630,21.175657
2170,Draceny,52.176150,21.175908
2171,Hortensji,52.177177,21.174307
2172,Borowiecka,52.180098,21.172140
2173,Zasobna,52.183876,21.171943
2174,Mozaikowa,52.184249,21.176151
2175,Powojowa,52.184172,21.183060
2176,Tysiąclecia,52.106132,21.237821
2177,Limby,52.183381,21.195952
2178,Olchy,52.183001,21.202661
2179,Jontka,52.182869,21.206210
2180,Czołgistów,52.182620,21.212480
2181,Kwitnącej Akacji,52.182393,21.217733
2182,Izbicka-Cmentarz,52.182197,21.226970
2183,Cygańska,52.185909,21.220364
2184,Zbójna Góra,52.186657,21.224762
2185,Spadowa,52.223614,21.139354
2186,Dzielnicowa,52.221602,21.137487
2187,Klimontowska,52.217450,21.133640
2188,Lucerny,52.213774,21.132859
2189,Lebiodowa,52.205866,21.133897
2190,Kombajnistów,52.202979,21.134258
2191,Zerzeń,52.198964,21.134766
2192,Zwoleńska,52.196248,21.136254
2193,Cylichowska,52.193169,21.138433
2194,Borków,52.189811,21.140729
2195,Ośrodek Szkoleniowy,52.185312,21.144202
2196,Odrębna,52.180800,21.148356
2197,Wędkarska,52.175409,21.153364
2198,Strzygłowska,52.172031,21.154679
2199,Ogórkowa,52.164468,21.160230
2200,Podbiałowa,52.162000,21.166262
2201,Rozchodnikowa,52.159833,21.170371
2202,Rzymska,52.222015,21.063928
2203,Arabska,52.221421,21.072244
2204,Algierska,52.220967,21.082949
2205,most Siekierkowski,52.217545,21.096925
2206,Kadetów,52.211146,21.105595
2207,Wojsławicka,52.206974,21.110648
2208,Kanał Nowe Ujście,52.204095,21.113727
2209,Bronowska,52.198556,21.118732
2210,Jeziorowa,52.191381,21.123251
2211,Peonii,52.186690,21.128854
2212,Skalnicowa,52.184309,21.131893
2213,Cyklamenów,52.178691,21.139517
2214,Romantyczna,52.175335,21.147227
2215,Wodniaków,52.201516,21.128721
2216,Wiązana,52.198299,21.141518
2217,Motylkowa,52.200959,21.149696
2218,Żonkilowa,52.203008,21.158964
2219,Stężycka,52.260011,21.140060
2220,PKP Mokry Ług,52.276848,21.170321
2221,ks.Szulczyka,52.171324,21.232414
2222,Aleksandrów,52.169917,21.242213
2223,ks.Malinowskiego,52.144706,21.189801
2224,Podleśna,52.136488,21.191737
2225,Nowa Wieś,52.131402,21.195015
2226,Polna,52.127668,21.197517
2227,Świdry Małe,52.123166,21.201117
2228,Wyszyńskiego,52.119557,21.207031
2229,Drogowców,52.113590,21.214630
2230,Górki,52.108531,21.221047
2231,Świdry Wielkie,52.105852,21.233274
2232,Okrzei,52.106540,21.244102
2237,Park Miejski,52.099429,21.269672
2238,Urząd Skarbowy,52.098277,21.266205
2240,Batorego,52.101463,21.247768
2241,Olszowa,52.099796,21.258216
2242,Szpital Powiatowy,52.097751,21.264726
2244,Tomaszowska,52.181049,21.192268
2245,Lawinowa,52.173302,21.199995
2246,Gruntowa,52.165608,21.207691
2247,Trakt Lubelski-Las,52.209994,21.133361
2248,Słowackiego,52.242623,21.222672
2249,Narodowa,52.214046,21.102094
2251,Berezyńska,52.238914,21.055213
2252,os.Jantar,52.222844,21.086922
2253,pl.Przymierza,52.231180,21.056043
2255,Fieldorfa,52.220050,21.088280
2257,Rogatkowa,52.203625,21.162220
2258,Rychnowska,52.173205,21.153264
2261,Strusia,52.227192,21.149757
2262,Topograficzna,52.261874,21.173329
2263,Czerwonych Beretów,52.261567,21.178370
2264,Pielęgniarek,52.214204,21.142458
2265,Pomiechowska,52.214081,21.150991
2266,Hetmańska,52.244987,21.110917
2267,Podolska,52.244348,21.115303
2268,Szaserów,52.244282,21.117880
2269,os.Iskra,52.221206,21.097342
2270,os.Orlik,52.228010,21.088400
2271,Staszica,52.239673,21.222265
2272,Idzikowskiego,52.244252,21.262913
2273,Drobiarska,52.232288,21.251088
2274,Hipodrom,52.232897,21.224392
2275,Stara Miłosna (Ułańska),52.220796,21.243148
2276,Jagiellońska,52.245383,21.178319
2277,Brata Alberta,52.246950,21.187580
2278,Grzybowa,52.247713,21.199825
2279,Groszówka,52.247320,21.207278
2280,Rejtana,52.246682,21.213556
2281,Wesoła-Ratusz,52.246264,21.222399
2282,Armii Krajowej,52.250493,21.224337
2283,Chodkiewicza,52.250139,21.232062
2284,Wiosenna,52.249850,21.238340
2285,Wola Grzybowska,52.249637,21.242921
2286,Orla,52.249090,21.254600
2287,Puszkina,52.248611,21.258554
2288,al.Piłsudskiego,52.247561,21.265218
2291,Wawerska,52.224404,21.206019
2292,Objazdowa,52.224268,21.209881
2293,1.Praskiego Pułku,52.223870,21.222398
2294,Fabryczna,52.223580,21.229732
2295,Nizinna,52.223250,21.238322
2296,szosa lubelska,52.222943,21.248541
2297,Zakrętowa,52.215681,21.256690
2298,Majdan,52.206444,21.265248
2299,Zagórze-Sanatorium,52.198788,21.245815
2300,Hotelowa,52.222534,21.258965
2302,Rataja,52.222319,21.264819
2303,Hipolitowska,52.215873,21.315440
2304,Gwarna,52.221879,21.276777
2305,Ogrodnicza,52.221678,21.282331
2306,Wspólna (Warszawa Wesoła),52.246301,21.184151
2307,Podgórna,52.220500,21.294067
2308,Terespolska,52.218972,21.301065
2309,Konik Nowy,52.217515,21.307853
2310,Warszawska,52.213100,21.331509
2311,Wierzbowa,52.218739,21.341580
2312,PKP Halinów,52.222381,21.347918
2313,Meissnera,52.221582,21.090597
2314,Zbójnogórska,52.191732,21.181643
2315,Radość-Wodociąg,52.197666,21.175710
2316,Kolarska,52.201714,21.171672
2317,Klasztorna,52.254426,21.163204
2318,Niedziałkowskiego,52.252733,21.168051
2319,Meblowa,52.269247,21.119792
2320,Rolnicza,52.231807,21.159145
2321,Sosnowa,52.247262,21.184296
2322,Instruktorska,52.250342,21.174292
2325,Urząd Gminy,52.172681,21.293169
2326,Boryszewska,52.176860,21.292273
2328,Góraszka,52.192728,21.277973
2329,Widoczna,52.202971,21.268741
2330,Szkolna,52.170493,21.293450
2331,Pęclińska,52.171677,21.305869
2332,Spokojna,52.153528,21.323390
2335,Dziechciniec,52.149681,21.354729
2336,Malcanów,52.148020,21.368582
2337,Kotliny,52.148230,21.380381
2338,Lipowo,52.140012,21.392792
2339,Ośrodek Zdrowia,52.134510,21.411693
2340,Glinianka,52.130955,21.417399
2341,Dziechciniec-Kolonia,52.150083,21.344935
2342,Projektowana,52.164325,21.315855
2344,PKP Wesoła,52.253786,21.223641
2345,Sagalli,52.222352,21.222973
2346,Torfowa,52.218296,21.222700
2347,Marmurowa,52.216629,21.229307
2348,Pogodna,52.216165,21.238520
2349,Rumiankowa,52.216728,21.242118
2350,Wąska,52.152419,21.219832
2351,PKP Michalin,52.148245,21.223999
2352,Cicha,52.141448,21.230857
2353,PKP Józefów,52.137042,21.235180
2354,Jarosławska,52.128268,21.240180
2355,Świder-Kościół,52.122377,21.244476
2356,Świder,52.119203,21.247622
2357,Rzemieślnicza,52.111082,21.255799
2358,Orla,52.107764,21.263024
2360,Pomnik Kolei Wąskotorowej,52.080716,21.256337
2362,Gdecka,52.240900,21.101160
2364,os.Dudziarska,52.257100,21.104294
2365,Areszt Śledczy Grochów,52.255850,21.114060
2367,Sportowa,52.167309,21.295276
2368,Gródek,52.161015,21.304232
2369,Radiówek,52.153370,21.315750
2370,Szeroka,52.257713,21.122059
2371,Gruszy,52.198202,21.169198
2372,Juhasów,52.194909,21.170523
2373,Klimatyczna,52.188466,21.172576
2374,Drohobycka,52.180918,21.230699
2375,Jachtowa,52.178650,21.233886
2376,Zagórzańska,52.175322,21.231335
2377,Samorządowa,52.173661,21.229339
2378,Urocza,52.242260,21.190621
2379,Zielona,52.238765,21.191721
2380,Stefanówka,52.184030,21.305287
2381,Boryszew,52.186750,21.312704
2382,Wspólna,52.189489,21.334338
2383,Spacerowa,52.190216,21.347071
2384,Duchnów,52.191570,21.358965
2385,Sęczkowa,52.212447,21.107931
2386,Kadetów-Szkoła,52.212988,21.111006
2387,Kadetów-Kościół,52.214827,21.118672
2388,Podleśna,52.161711,21.353759
2389,Pęclin,52.168868,21.358937
2390,Wierzbowa,52.143394,21.385506
2395,Jerzego,52.267301,21.170079
2396,Buchalteryjna,52.270906,21.170490
2397,Cukrownicza,52.242618,21.123401
2399,Wybrzeże Szczecińskie,52.239705,21.041498
2400,Stoczniowców,52.220921,21.106809
2402,Zabłudowska,52.190829,21.150756
2405,Rudka,52.143796,21.326705
2406,Wólka Mlądzka,52.138554,21.333457
2407,Teofilów,52.119319,21.366412
2410,Wola Karczewska,52.127044,21.388411
2413,Terespolska,52.249407,21.070024
2414,Zasadowa,52.184281,21.171166
2415,Kompasowa,52.232743,21.083509
2416,Kakowskiego,52.230482,21.083740
2417,Bohaterewicza,52.231095,21.089723
2418,Nowaka-Jeziorańskiego,52.231230,21.094203
2419,Mokry Ług-Leśniczówka,52.280975,21.171583
2420,Pastuszków,52.285369,21.172642
2421,Łasaka,52.216762,21.109433
2422,Gawronia,52.185472,21.159537
2423,Malowana,52.186334,21.152247
2425,Dzięcioła,52.170673,21.159162
2426,Mrągowska,52.172121,21.166989
2430,Złotej Jesieni,52.170258,21.237483
2431,Brzeziny,52.199373,21.377846
2432,PKP Sulejówek,52.247102,21.275362
2435,PKP Sulejówek Miłosna,52.241567,21.297833
2436,Sulejówek Miłosna-Pomnik,52.241831,21.303435
2438,Wawer-Ratusz,52.205712,21.172025
2439,Kociszewskich,52.211037,21.210406
2440,Stara Miłosna (Graniczna),52.214506,21.217749
2441,Katiuszy,52.260476,21.160276
2442,Czwartaków,52.268904,21.145245
2449,Grawerska,52.255374,21.158599
2450,Emilii Gierczak,52.267190,21.175184
2451,Rembertów-Strzelnica,52.269113,21.179755
2452,Liliowa,52.157053,21.190658
2453,Czarnuszki,52.157967,21.174575
2454,Instytut Kardiologii,52.218709,21.173737
2455,Narutowicza-Betoniarnia,52.117065,21.359150
2456,Słoneczna,52.110867,21.384776
2457,Zdrojowa,52.115072,21.386318
2458,Kamiennej Górki,52.153978,21.353589
2459,Przewodowa,52.169269,21.156443
2460,Sitowie,52.166466,21.158270
2462,Warecka,52.241341,21.318424
2463,Cicha,52.241461,21.313486
2464,Zelwerowicza,52.241172,21.307718
2465,Mazowiecka,52.224887,21.243392
2466,Legionów,52.248977,21.271300
2467,Moniuszki,52.243338,21.269648
2469,Polna,52.181690,21.287813
2474,Długa,52.211628,21.260431
2475,Klubowa,52.198226,21.277307
2476,Biegunowa,52.202010,21.153750
2478,Mickiewicza,52.190374,21.280199
2479,Równa,52.205461,21.261643
2481,Cieplarniana,52.216387,21.233922
2483,Szafirowa,52.168818,21.183697
2484,Brodnicka,52.164190,21.188244
2485,Małowiejska,52.161235,21.190044
2486,Narutowicza,52.243074,21.211364
2487,Kościuszki,52.242417,21.217791
2502,Rechniewskiego,52.229549,21.107552
2802,Powstańców Warszawy,52.105443,21.263668
2803,Partyzantów,52.096363,21.271472
2804,Dwernickiego,52.098982,21.273684
2805,3 Maja,52.099413,21.279394
2806,Poniatowskiego,52.096959,21.286945
2807,PKP Śródborów,52.101938,21.295593
2808,Kubusia Puchatka,52.105528,21.301059
2809,Tatrzańska,52.107511,21.304129
2811,Bagnista,52.110470,21.308501
2812,Stawowa,52.112019,21.324077
2813,Świerk-Szkoła,52.112170,21.334646
2814,Batalionów Chłopskich,52.112385,21.343404
2816,Świerk,52.114225,21.351833
2821,Jałowcowa,52.124807,21.293136
2822,Teklin,52.126511,21.310694
2823,Nowa,52.130754,21.323125
2826,Młodzieżowa,52.132780,21.402941
2827,Tulipanowa,52.112440,21.316882
2828,Wyszyńskiego,52.132993,21.327053
2829,Teklin II,52.125426,21.300953
2830,Teklin-Szpital,52.121804,21.285318
2831,Kopernika,52.243133,21.305293
2832,Wilsona,52.245487,21.308952
2835,Polna,52.246274,21.312812
2836,Wyspiańskiego,52.244560,21.300561
2837,Szekspira,52.248677,21.302471
2838,Dąbrowskiego,52.251406,21.303072
2840,Długa,52.257355,21.303785
2841,Łomżyńska,52.257326,21.299751
2842,Partyzantów,52.254438,21.299008
2843,Łukasińskiego,52.252523,21.298861
2844,Krótka,52.243407,21.294942
2846,Dzielna,52.241912,21.287019
2847,Kościuszki,52.241910,21.282958
2848,Grabskiego,52.243784,21.278055
2849,Bogusławskiego,52.244458,21.273043
2850,Iwaszkiewicza,52.241946,21.271905
2851,Kasprowicza,52.241377,21.266449
2852,Mariańska,52.238033,21.257188
2853,Konwaliowa,52.237293,21.262460
2854,Kossaka,52.236968,21.271211
2855,Szklarniowa,52.234224,21.278459
2856,Przejazd,52.233257,21.285328
